Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 60.99, Median Loss: 60.99, Std Loss: 60.99, Mean Reward: 0.44, Median Reward: 2.00, Std Reward: 37.50
Episode: 417, step: 9, Pop: 5/5, Epsilon: 0.17, Mean Loss: 43.33, Median Loss: 43.33, Std Loss: 43.33, Mean Reward: 0.36, Median Reward: 2.00, Std Reward: 26.50
Episode: 418, step: 9, Pop: 5/5, Epsilon: 0.17, Mean Loss: 49.99, Median Loss: 49.99, Std Loss: 49.99, Mean Reward: -0.43, Median Reward: 0.00, Std Reward: -32.00
Episode: 419, step: 9, Pop: 3/5, Epsilon: 0.17, Mean Loss: 32.88, Median Loss: 32.88, Std Loss: 32.88, Mean Reward: 1.43, Median Reward: 2.00, Std Reward: 77.00
Episode: 420, step: 9, Pop: 5/5, Epsilon: 0.17, Mean Loss: 61.19, Median Loss: 61.19, Std Loss: 61.19, Mean Reward: 0.35, Median Reward: 0.00, Std Reward: 23.60
Episode: 421, step: 9, Pop: 8/5, Epsilon: 0.17, Mean Loss: 44.98, Median Loss: 44.98, Std Loss: 44.98, Mean Reward: 1.84, Median Reward: 2.00, Std Reward: 161.70
Episode: 422, step: 9, Pop: 6/5, Epsilon: 0.17, Mean Loss: 43.92, Median Loss: 43.92, Std Loss: 43.92, Mean Reward: 1.05, Median Reward: 2.00, Std Reward: 92.00
Episode: 423, step: 9, Pop: 5/5, Epsilon: 0.17, Mean Loss: 32.98, Median Loss: 32.98, Std Loss: 32.98, Mean Reward: 1.16, Median Reward: 2.00, Std Reward: 88.00
Episode: 424, step: 9, Pop: 7/5, Epsilon: 0.17, Mean Loss: 36.11, Median Loss: 36.11, Std Loss: 36.11, Mean Reward: 2.26, Median Reward: 2.00, Std Reward: 189.70
Episode: 425, step: 9, Pop: 1/5, Epsilon: 0.17, Mean Loss: 46.90, Median Loss: 46.90, Std Loss: 46.90, Mean Reward: 0.51, Median Reward: 2.00, Std Reward: 25.00
Episode: 426, step: 9, Pop: 4/5, Epsilon: 0.17, Mean Loss: 48.85, Median Loss: 48.85, Std Loss: 48.85, Mean Reward: 1.65, Median Reward: 2.00, Std Reward: 112.40
Episode: 427, step: 9, Pop: 9/5, Epsilon: 0.16, Mean Loss: 44.87, Median Loss: 44.87, Std Loss: 44.87, Mean Reward: -0.81, Median Reward: 2.00, Std Reward: -79.80
Episode: 428, step: 9, Pop: 6/5, Epsilon: 0.16, Mean Loss: 37.28, Median Loss: 37.28, Std Loss: 37.28, Mean Reward: 0.08, Median Reward: 0.00, Std Reward: 6.80
Episode: 429, step: 9, Pop: 9/5, Epsilon: 0.16, Mean Loss: 42.57, Median Loss: 42.57, Std Loss: 42.57, Mean Reward: -0.05, Median Reward: 2.00, Std Reward: -4.80
Episode: 430, step: 9, Pop: 8/5, Epsilon: 0.16, Mean Loss: 49.11, Median Loss: 49.11, Std Loss: 49.11, Mean Reward: 2.47, Median Reward: 2.00, Std Reward: 199.90
Episode: 431, step: 9, Pop: 7/5, Epsilon: 0.16, Mean Loss: 63.27, Median Loss: 63.27, Std Loss: 63.27, Mean Reward: 0.72, Median Reward: 0.00, Std Reward: 52.50
Episode: 432, step: 9, Pop: 4/5, Epsilon: 0.16, Mean Loss: 38.23, Median Loss: 38.23, Std Loss: 38.23, Mean Reward: -0.82, Median Reward: 0.00, Std Reward: -57.60
Episode: 433, step: 9, Pop: 3/5, Epsilon: 0.16, Mean Loss: 37.36, Median Loss: 37.36, Std Loss: 37.36, Mean Reward: 1.83, Median Reward: 2.00, Std Reward: 109.70
Episode: 434, step: 9, Pop: 9/5, Epsilon: 0.16, Mean Loss: 45.12, Median Loss: 45.12, Std Loss: 45.12, Mean Reward: 1.14, Median Reward: 0.00, Std Reward: 107.20
Episode: 435, step: 9, Pop: 5/5, Epsilon: 0.16, Mean Loss: 39.02, Median Loss: 39.02, Std Loss: 39.02, Mean Reward: 1.69, Median Reward: 2.00, Std Reward: 115.00
Episode: 436, step: 9, Pop: 6/5, Epsilon: 0.16, Mean Loss: 43.29, Median Loss: 43.29, Std Loss: 43.29, Mean Reward: 4.59, Median Reward: 4.00, Std Reward: 325.70
Episode: 437, step: 9, Pop: 7/5, Epsilon: 0.16, Mean Loss: 52.26, Median Loss: 52.26, Std Loss: 52.26, Mean Reward: 0.09, Median Reward: 2.00, Std Reward: 7.30
Episode: 438, step: 9, Pop: 4/5, Epsilon: 0.16, Mean Loss: 48.78, Median Loss: 48.78, Std Loss: 48.78, Mean Reward: 0.93, Median Reward: 2.00, Std Reward: 67.70
Episode: 439, step: 9, Pop: 7/5, Epsilon: 0.16, Mean Loss: 46.66, Median Loss: 46.66, Std Loss: 46.66, Mean Reward: 1.64, Median Reward: 2.00, Std Reward: 139.50
Episode: 440, step: 9, Pop: 4/5, Epsilon: 0.16, Mean Loss: 56.94, Median Loss: 56.94, Std Loss: 56.94, Mean Reward: 2.41, Median Reward: 2.00, Std Reward: 146.90
Episode: 441, step: 9, Pop: 5/5, Epsilon: 0.16, Mean Loss: 37.59, Median Loss: 37.59, Std Loss: 37.59, Mean Reward: 3.01, Median Reward: 2.00, Std Reward: 207.80
Episode: 442, step: 9, Pop: 5/5, Epsilon: 0.16, Mean Loss: 42.14, Median Loss: 42.14, Std Loss: 42.14, Mean Reward: 0.75, Median Reward: 2.00, Std Reward: 50.00
Episode: 443, step: 9, Pop: 2/5, Epsilon: 0.15, Mean Loss: 32.61, Median Loss: 32.61, Std Loss: 32.61, Mean Reward: 1.91, Median Reward: 2.00, Std Reward: 125.80
Episode: 444, step: 9, Pop: 2/5, Epsilon: 0.15, Mean Loss: 50.23, Median Loss: 50.23, Std Loss: 50.23, Mean Reward: 1.35, Median Reward: 2.00, Std Reward: 68.70
Episode: 445, step: 9, Pop: 4/5, Epsilon: 0.15, Mean Loss: 57.92, Median Loss: 57.92, Std Loss: 57.92, Mean Reward: -0.87, Median Reward: 0.00, Std Reward: -56.80
Episode: 446, step: 9, Pop: 6/5, Epsilon: 0.15, Mean Loss: 49.44, Median Loss: 49.44, Std Loss: 49.44, Mean Reward: -0.90, Median Reward: 0.00, Std Reward: -75.40
Episode: 447, step: 9, Pop: 5/5, Epsilon: 0.15, Mean Loss: 41.72, Median Loss: 41.72, Std Loss: 41.72, Mean Reward: 2.31, Median Reward: 2.00, Std Reward: 163.80
Episode: 448, step: 9, Pop: 5/5, Epsilon: 0.15, Mean Loss: 34.06, Median Loss: 34.06, Std Loss: 34.06, Mean Reward: 1.47, Median Reward: 2.00, Std Reward: 128.10
Episode: 449, step: 9, Pop: 4/5, Epsilon: 0.15, Mean Loss: 32.26, Median Loss: 32.26, Std Loss: 32.26, Mean Reward: -0.25, Median Reward: 0.00, Std Reward: -18.10
Episode: 450, step: 9, Pop: 5/5, Epsilon: 0.15, Mean Loss: 58.74, Median Loss: 58.74, Std Loss: 58.74, Mean Reward: 2.41, Median Reward: 2.00, Std Reward: 146.80
Episode: 451, step: 9, Pop: 6/5, Epsilon: 0.15, Mean Loss: 41.14, Median Loss: 41.14, Std Loss: 41.14, Mean Reward: 1.34, Median Reward: 2.00, Std Reward: 104.40
Episode: 452, step: 9, Pop: 3/5, Epsilon: 0.15, Mean Loss: 48.19, Median Loss: 48.19, Std Loss: 48.19, Mean Reward: 0.10, Median Reward: 2.00, Std Reward: 6.00
Episode: 453, step: 9, Pop: 7/5, Epsilon: 0.15, Mean Loss: 37.86, Median Loss: 37.86, Std Loss: 37.86, Mean Reward: 1.03, Median Reward: 2.00, Std Reward: 75.90
Episode: 454, step: 9, Pop: 4/5, Epsilon: 0.15, Mean Loss: 56.46, Median Loss: 56.46, Std Loss: 56.46, Mean Reward: 0.63, Median Reward: 2.00, Std Reward: 35.80
Episode: 455, step: 9, Pop: 2/5, Epsilon: 0.15, Mean Loss: 41.69, Median Loss: 41.69, Std Loss: 41.69, Mean Reward: 0.82, Median Reward: 0.00, Std Reward: 53.20
Episode: 456, step: 9, Pop: 6/5, Epsilon: 0.15, Mean Loss: 54.98, Median Loss: 54.98, Std Loss: 54.98, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 175.00
Episode: 457, step: 9, Pop: 3/5, Epsilon: 0.15, Mean Loss: 46.12, Median Loss: 46.12, Std Loss: 46.12, Mean Reward: 1.48, Median Reward: 2.00, Std Reward: 92.00
Episode: 458, step: 9, Pop: 5/5, Epsilon: 0.15, Mean Loss: 44.08, Median Loss: 44.08, Std Loss: 44.08, Mean Reward: 2.14, Median Reward: 2.00, Std Reward: 137.00
Episode: 459, step: 9, Pop: 3/5, Epsilon: 0.14, Mean Loss: 39.32, Median Loss: 39.32, Std Loss: 39.32, Mean Reward: 1.78, Median Reward: 2.00, Std Reward: 92.60
Episode: 460, step: 9, Pop: 5/5, Epsilon: 0.14, Mean Loss: 47.83, Median Loss: 47.83, Std Loss: 47.83, Mean Reward: 0.79, Median Reward: 2.00, Std Reward: 57.10
Episode: 461, step: 9, Pop: 5/5, Epsilon: 0.14, Mean Loss: 72.12, Median Loss: 72.12, Std Loss: 72.12, Mean Reward: 2.78, Median Reward: 2.00, Std Reward: 205.70
Episode: 462, step: 9, Pop: 4/5, Epsilon: 0.14, Mean Loss: 49.36, Median Loss: 49.36, Std Loss: 49.36, Mean Reward: 1.03, Median Reward: 0.00, Std Reward: 58.80
Episode: 463, step: 9, Pop: 4/5, Epsilon: 0.14, Mean Loss: 39.79, Median Loss: 39.79, Std Loss: 39.79, Mean Reward: 0.07, Median Reward: 0.00, Std Reward: 5.00
Episode: 464, step: 9, Pop: 5/5, Epsilon: 0.14, Mean Loss: 42.53, Median Loss: 42.53, Std Loss: 42.53, Mean Reward: -0.37, Median Reward: 0.00, Std Reward: -28.50
Episode: 465, step: 9, Pop: 7/5, Epsilon: 0.14, Mean Loss: 41.32, Median Loss: 41.32, Std Loss: 41.32, Mean Reward: 3.04, Median Reward: 4.00, Std Reward: 258.10
Episode: 466, step: 9, Pop: 1/5, Epsilon: 0.14, Mean Loss: 43.98, Median Loss: 43.98, Std Loss: 43.98, Mean Reward: -0.34, Median Reward: 0.00, Std Reward: -20.00
Episode: 467, step: 9, Pop: 0/5, Epsilon: 0.14, Mean Loss: 42.77, Median Loss: 42.77, Std Loss: 42.77, Mean Reward: 1.31, Median Reward: 0.00, Std Reward: 65.60
Episode: 468, step: 9, Pop: 3/5, Epsilon: 0.14, Mean Loss: 41.22, Median Loss: 41.22, Std Loss: 41.22, Mean Reward: 0.07, Median Reward: 1.00, Std Reward: 4.00
Episode: 469, step: 9, Pop: 5/5, Epsilon: 0.14, Mean Loss: 38.32, Median Loss: 38.32, Std Loss: 38.32, Mean Reward: 2.22, Median Reward: 2.00, Std Reward: 159.60
Episode: 470, step: 9, Pop: 1/5, Epsilon: 0.14, Mean Loss: 44.16, Median Loss: 44.16, Std Loss: 44.16, Mean Reward: 0.41, Median Reward: 1.00, Std Reward: 23.00
Episode: 471, step: 9, Pop: 3/5, Epsilon: 0.14, Mean Loss: 53.25, Median Loss: 53.25, Std Loss: 53.25, Mean Reward: 1.42, Median Reward: 2.00, Std Reward: 92.00
Episode: 472, step: 9, Pop: 2/5, Epsilon: 0.14, Mean Loss: 64.54, Median Loss: 64.54, Std Loss: 64.54, Mean Reward: 1.82, Median Reward: 2.00, Std Reward: 93.00
Episode: 473, step: 9, Pop: 5/5, Epsilon: 0.14, Mean Loss: 58.77, Median Loss: 58.77, Std Loss: 58.77, Mean Reward: 4.21, Median Reward: 2.00, Std Reward: 328.50
Episode: 474, step: 9, Pop: 2/5, Epsilon: 0.14, Mean Loss: 35.53, Median Loss: 35.53, Std Loss: 35.53, Mean Reward: 0.49, Median Reward: 2.00, Std Reward: 26.20
Episode: 475, step: 9, Pop: 4/5, Epsilon: 0.14, Mean Loss: 47.91, Median Loss: 47.91, Std Loss: 47.91, Mean Reward: 2.14, Median Reward: 2.00, Std Reward: 128.30
Episode: 476, step: 9, Pop: 1/5, Epsilon: 0.13, Mean Loss: 49.81, Median Loss: 49.81, Std Loss: 49.81, Mean Reward: -0.99, Median Reward: 0.00, Std Reward: -54.30
Episode: 477, step: 9, Pop: 3/5, Epsilon: 0.13, Mean Loss: 34.83, Median Loss: 34.83, Std Loss: 34.83, Mean Reward: 0.90, Median Reward: 0.00, Std Reward: 62.40
Episode: 478, step: 9, Pop: 1/5, Epsilon: 0.13, Mean Loss: 48.87, Median Loss: 48.87, Std Loss: 48.87, Mean Reward: -0.09, Median Reward: 0.00, Std Reward: -4.30
Episode: 479, step: 9, Pop: 2/5, Epsilon: 0.13, Mean Loss: 43.21, Median Loss: 43.21, Std Loss: 43.21, Mean Reward: -1.48, Median Reward: 0.00, Std Reward: -92.00
Episode: 480, step: 9, Pop: 3/5, Epsilon: 0.13, Mean Loss: 51.53, Median Loss: 51.53, Std Loss: 51.53, Mean Reward: 1.07, Median Reward: 2.00, Std Reward: 58.60
Episode: 481, step: 9, Pop: 3/5, Epsilon: 0.13, Mean Loss: 54.01, Median Loss: 54.01, Std Loss: 54.01, Mean Reward: 1.39, Median Reward: 2.00, Std Reward: 93.10
Episode: 482, step: 9, Pop: 2/5, Epsilon: 0.13, Mean Loss: 60.21, Median Loss: 60.21, Std Loss: 60.21, Mean Reward: 1.30, Median Reward: 2.00, Std Reward: 71.70
Episode: 483, step: 9, Pop: 3/5, Epsilon: 0.13, Mean Loss: 55.13, Median Loss: 55.13, Std Loss: 55.13, Mean Reward: 1.83, Median Reward: 0.00, Std Reward: 95.00
Episode: 484, step: 9, Pop: 4/5, Epsilon: 0.13, Mean Loss: 63.11, Median Loss: 63.11, Std Loss: 63.11, Mean Reward: 1.52, Median Reward: 2.00, Std Reward: 105.20
Episode: 485, step: 9, Pop: 5/5, Epsilon: 0.13, Mean Loss: 49.03, Median Loss: 49.03, Std Loss: 49.03, Mean Reward: 1.97, Median Reward: 2.00, Std Reward: 143.90
Episode: 486, step: 9, Pop: 6/5, Epsilon: 0.13, Mean Loss: 39.65, Median Loss: 39.65, Std Loss: 39.65, Mean Reward: 3.17, Median Reward: 4.00, Std Reward: 244.10
Episode: 487, step: 9, Pop: 3/5, Epsilon: 0.13, Mean Loss: 54.33, Median Loss: 54.33, Std Loss: 54.33, Mean Reward: 2.13, Median Reward: 2.00, Std Reward: 172.70
Episode: 488, step: 9, Pop: 2/5, Epsilon: 0.13, Mean Loss: 31.40, Median Loss: 31.40, Std Loss: 31.40, Mean Reward: 1.00, Median Reward: 0.00, Std Reward: 49.20
Episode: 489, step: 9, Pop: 4/5, Epsilon: 0.13, Mean Loss: 57.47, Median Loss: 57.47, Std Loss: 57.47, Mean Reward: 0.95, Median Reward: 2.00, Std Reward: 55.90
Episode: 490, step: 9, Pop: 4/5, Epsilon: 0.13, Mean Loss: 33.70, Median Loss: 33.70, Std Loss: 33.70, Mean Reward: 0.41, Median Reward: 2.00, Std Reward: 31.00
Episode: 491, step: 9, Pop: 5/5, Epsilon: 0.13, Mean Loss: 30.51, Median Loss: 30.51, Std Loss: 30.51, Mean Reward: 0.80, Median Reward: 2.00, Std Reward: 57.50
Episode: 492, step: 9, Pop: 3/5, Epsilon: 0.13, Mean Loss: 46.55, Median Loss: 46.55, Std Loss: 46.55, Mean Reward: 0.87, Median Reward: 0.00, Std Reward: 48.00
Episode: 493, step: 9, Pop: 5/5, Epsilon: 0.13, Mean Loss: 54.77, Median Loss: 54.77, Std Loss: 54.77, Mean Reward: 2.30, Median Reward: 2.00, Std Reward: 168.00
Episode: 494, step: 9, Pop: 5/5, Epsilon: 0.13, Mean Loss: 40.61, Median Loss: 40.61, Std Loss: 40.61, Mean Reward: 1.37, Median Reward: 2.00, Std Reward: 98.70
Episode: 495, step: 9, Pop: 6/5, Epsilon: 0.12, Mean Loss: 40.78, Median Loss: 40.78, Std Loss: 40.78, Mean Reward: 1.89, Median Reward: 2.00, Std Reward: 154.80
Episode: 496, step: 9, Pop: 4/5, Epsilon: 0.12, Mean Loss: 43.82, Median Loss: 43.82, Std Loss: 43.82, Mean Reward: 2.39, Median Reward: 2.00, Std Reward: 131.50
Episode: 497, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 43.90, Median Loss: 43.90, Std Loss: 43.90, Mean Reward: 0.52, Median Reward: 2.00, Std Reward: 36.50
Episode: 498, step: 9, Pop: 4/5, Epsilon: 0.12, Mean Loss: 44.38, Median Loss: 44.38, Std Loss: 44.38, Mean Reward: 3.68, Median Reward: 2.00, Std Reward: 261.20
Episode: 499, step: 9, Pop: 3/5, Epsilon: 0.12, Mean Loss: 40.23, Median Loss: 40.23, Std Loss: 40.23, Mean Reward: 3.76, Median Reward: 2.00, Std Reward: 236.70
Episode: 500, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 37.68, Median Loss: 37.68, Std Loss: 37.68, Mean Reward: 3.45, Median Reward: 2.00, Std Reward: 234.90
Episode: 501, step: 9, Pop: 3/5, Epsilon: 0.12, Mean Loss: 48.96, Median Loss: 48.96, Std Loss: 48.96, Mean Reward: 1.56, Median Reward: 2.00, Std Reward: 91.90
Episode: 502, step: 9, Pop: 3/5, Epsilon: 0.12, Mean Loss: 26.81, Median Loss: 26.81, Std Loss: 26.81, Mean Reward: 0.60, Median Reward: 2.00, Std Reward: 32.50
Episode: 503, step: 9, Pop: 4/5, Epsilon: 0.12, Mean Loss: 52.38, Median Loss: 52.38, Std Loss: 52.38, Mean Reward: 3.66, Median Reward: 2.00, Std Reward: 267.30
Episode: 504, step: 9, Pop: 2/5, Epsilon: 0.12, Mean Loss: 47.38, Median Loss: 47.38, Std Loss: 47.38, Mean Reward: 2.47, Median Reward: 2.00, Std Reward: 135.70
Episode: 505, step: 9, Pop: 3/5, Epsilon: 0.12, Mean Loss: 57.61, Median Loss: 57.61, Std Loss: 57.61, Mean Reward: 1.48, Median Reward: 2.00, Std Reward: 93.40
Episode: 506, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 38.29, Median Loss: 38.29, Std Loss: 38.29, Mean Reward: 3.65, Median Reward: 2.00, Std Reward: 292.20
Episode: 507, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 41.98, Median Loss: 41.98, Std Loss: 41.98, Mean Reward: 2.91, Median Reward: 2.00, Std Reward: 186.00
Episode: 508, step: 9, Pop: 2/5, Epsilon: 0.12, Mean Loss: 35.96, Median Loss: 35.96, Std Loss: 35.96, Mean Reward: 3.13, Median Reward: 2.00, Std Reward: 153.30
Episode: 509, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 37.92, Median Loss: 37.92, Std Loss: 37.92, Mean Reward: 1.88, Median Reward: 2.00, Std Reward: 125.80
Episode: 510, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 35.42, Median Loss: 35.42, Std Loss: 35.42, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 166.10
Episode: 511, step: 9, Pop: 5/5, Epsilon: 0.12, Mean Loss: 25.69, Median Loss: 25.69, Std Loss: 25.69, Mean Reward: 1.73, Median Reward: 2.00, Std Reward: 126.30
Episode: 512, step: 9, Pop: 2/5, Epsilon: 0.12, Mean Loss: 30.25, Median Loss: 30.25, Std Loss: 30.25, Mean Reward: -1.45, Median Reward: 0.00, Std Reward: -68.00
Episode: 513, step: 9, Pop: 3/5, Epsilon: 0.12, Mean Loss: 40.71, Median Loss: 40.71, Std Loss: 40.71, Mean Reward: 3.28, Median Reward: 2.00, Std Reward: 167.10
Episode: 514, step: 9, Pop: 4/5, Epsilon: 0.12, Mean Loss: 54.70, Median Loss: 54.70, Std Loss: 54.70, Mean Reward: 2.47, Median Reward: 2.00, Std Reward: 157.80
Episode: 515, step: 9, Pop: 4/5, Epsilon: 0.12, Mean Loss: 46.74, Median Loss: 46.74, Std Loss: 46.74, Mean Reward: 4.02, Median Reward: 4.00, Std Reward: 261.30
Episode: 516, step: 9, Pop: 3/5, Epsilon: 0.12, Mean Loss: 30.10, Median Loss: 30.10, Std Loss: 30.10, Mean Reward: 0.42, Median Reward: 0.00, Std Reward: 21.80
Episode: 517, step: 9, Pop: 6/5, Epsilon: 0.11, Mean Loss: 47.43, Median Loss: 47.43, Std Loss: 47.43, Mean Reward: 0.58, Median Reward: 0.00, Std Reward: 43.80
Episode: 518, step: 9, Pop: 3/5, Epsilon: 0.11, Mean Loss: 45.52, Median Loss: 45.52, Std Loss: 45.52, Mean Reward: 1.10, Median Reward: 2.00, Std Reward: 62.90
Episode: 519, step: 9, Pop: 4/5, Epsilon: 0.11, Mean Loss: 45.54, Median Loss: 45.54, Std Loss: 45.54, Mean Reward: 2.83, Median Reward: 2.00, Std Reward: 181.30
Episode: 520, step: 9, Pop: 3/5, Epsilon: 0.11, Mean Loss: 39.00, Median Loss: 39.00, Std Loss: 39.00, Mean Reward: 2.53, Median Reward: 2.00, Std Reward: 131.70
Episode: 521, step: 9, Pop: 2/5, Epsilon: 0.11, Mean Loss: 42.13, Median Loss: 42.13, Std Loss: 42.13, Mean Reward: 1.52, Median Reward: 2.00, Std Reward: 100.60
Episode: 522, step: 9, Pop: 4/5, Epsilon: 0.11, Mean Loss: 42.26, Median Loss: 42.26, Std Loss: 42.26, Mean Reward: 3.90, Median Reward: 4.00, Std Reward: 257.50
Episode: 523, step: 9, Pop: 3/5, Epsilon: 0.11, Mean Loss: 37.30, Median Loss: 37.30, Std Loss: 37.30, Mean Reward: -0.62, Median Reward: 1.00, Std Reward: -32.00
Episode: 524, step: 9, Pop: 2/5, Epsilon: 0.11, Mean Loss: 33.32, Median Loss: 33.32, Std Loss: 33.32, Mean Reward: 1.92, Median Reward: 2.00, Std Reward: 96.00
Episode: 525, step: 9, Pop: 4/5, Epsilon: 0.11, Mean Loss: 41.17, Median Loss: 41.17, Std Loss: 41.17, Mean Reward: 3.09, Median Reward: 2.00, Std Reward: 207.10
Episode: 526, step: 9, Pop: 2/5, Epsilon: 0.11, Mean Loss: 37.49, Median Loss: 37.49, Std Loss: 37.49, Mean Reward: 0.90, Median Reward: 2.00, Std Reward: 52.00
Episode: 527, step: 9, Pop: 3/5, Epsilon: 0.11, Mean Loss: 44.21, Median Loss: 44.21, Std Loss: 44.21, Mean Reward: 2.87, Median Reward: 2.00, Std Reward: 175.00
Episode: 528, step: 9, Pop: 1/5, Epsilon: 0.11, Mean Loss: 39.79, Median Loss: 39.79, Std Loss: 39.79, Mean Reward: 2.33, Median Reward: 2.00, Std Reward: 107.00
Episode: 529, step: 9, Pop: 7/5, Epsilon: 0.11, Mean Loss: 36.31, Median Loss: 36.31, Std Loss: 36.31, Mean Reward: 5.12, Median Reward: 4.00, Std Reward: 414.80
Episode: 530, step: 9, Pop: 4/5, Epsilon: 0.11, Mean Loss: 32.95, Median Loss: 32.95, Std Loss: 32.95, Mean Reward: 2.09, Median Reward: 2.00, Std Reward: 123.60
Episode: 531, step: 9, Pop: 5/5, Epsilon: 0.11, Mean Loss: 24.30, Median Loss: 24.30, Std Loss: 24.30, Mean Reward: 3.69, Median Reward: 2.00, Std Reward: 277.00
Episode: 532, step: 9, Pop: 4/5, Epsilon: 0.11, Mean Loss: 50.65, Median Loss: 50.65, Std Loss: 50.65, Mean Reward: 3.27, Median Reward: 2.00, Std Reward: 228.70
Episode: 533, step: 9, Pop: 6/5, Epsilon: 0.11, Mean Loss: 42.10, Median Loss: 42.10, Std Loss: 42.10, Mean Reward: 4.39, Median Reward: 4.00, Std Reward: 285.50
Episode: 534, step: 9, Pop: 3/5, Epsilon: 0.11, Mean Loss: 43.64, Median Loss: 43.64, Std Loss: 43.64, Mean Reward: 1.80, Median Reward: 2.00, Std Reward: 92.00
Episode: 535, step: 9, Pop: 1/5, Epsilon: 0.11, Mean Loss: 39.81, Median Loss: 39.81, Std Loss: 39.81, Mean Reward: 1.88, Median Reward: 0.00, Std Reward: 60.00
Episode: 536, step: 9, Pop: 2/5, Epsilon: 0.11, Mean Loss: 45.50, Median Loss: 45.50, Std Loss: 45.50, Mean Reward: 2.80, Median Reward: 2.00, Std Reward: 159.70
Episode: 537, step: 9, Pop: 2/5, Epsilon: 0.11, Mean Loss: 37.99, Median Loss: 37.99, Std Loss: 37.99, Mean Reward: 0.57, Median Reward: 2.00, Std Reward: 23.00
Episode: 538, step: 9, Pop: 1/5, Epsilon: 0.11, Mean Loss: 54.91, Median Loss: 54.91, Std Loss: 54.91, Mean Reward: -1.95, Median Reward: 0.00, Std Reward: -72.00
Episode: 539, step: 9, Pop: 3/5, Epsilon: 0.11, Mean Loss: 46.97, Median Loss: 46.97, Std Loss: 46.97, Mean Reward: 2.10, Median Reward: 2.00, Std Reward: 117.80
Episode: 540, step: 9, Pop: 9/5, Epsilon: 0.10, Mean Loss: 29.65, Median Loss: 29.65, Std Loss: 29.65, Mean Reward: 4.68, Median Reward: 4.00, Std Reward: 458.50
Episode: 541, step: 9, Pop: 7/5, Epsilon: 0.10, Mean Loss: 55.61, Median Loss: 55.61, Std Loss: 55.61, Mean Reward: 3.27, Median Reward: 4.00, Std Reward: 261.40
Episode: 542, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 48.90, Median Loss: 48.90, Std Loss: 48.90, Mean Reward: 2.73, Median Reward: 2.00, Std Reward: 160.90
Episode: 543, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 44.47, Median Loss: 44.47, Std Loss: 44.47, Mean Reward: 3.66, Median Reward: 4.70, Std Reward: 244.90
Episode: 544, step: 9, Pop: 7/5, Epsilon: 0.10, Mean Loss: 37.15, Median Loss: 37.15, Std Loss: 37.15, Mean Reward: 5.12, Median Reward: 4.00, Std Reward: 475.70
Episode: 545, step: 9, Pop: 3/5, Epsilon: 0.10, Mean Loss: 46.99, Median Loss: 46.99, Std Loss: 46.99, Mean Reward: 3.12, Median Reward: 2.00, Std Reward: 149.80
Episode: 546, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 47.29, Median Loss: 47.29, Std Loss: 47.29, Mean Reward: 4.15, Median Reward: 4.00, Std Reward: 219.90
Episode: 547, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 39.26, Median Loss: 39.26, Std Loss: 39.26, Mean Reward: 4.49, Median Reward: 4.70, Std Reward: 323.20
Episode: 548, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 35.39, Median Loss: 35.39, Std Loss: 35.39, Mean Reward: 2.04, Median Reward: 2.00, Std Reward: 156.70
Episode: 549, step: 9, Pop: 6/5, Epsilon: 0.10, Mean Loss: 39.50, Median Loss: 39.50, Std Loss: 39.50, Mean Reward: 4.60, Median Reward: 4.00, Std Reward: 340.10
Episode: 550, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 37.16, Median Loss: 37.16, Std Loss: 37.16, Mean Reward: 0.52, Median Reward: 2.00, Std Reward: 33.50
Episode: 551, step: 9, Pop: 3/5, Epsilon: 0.10, Mean Loss: 36.06, Median Loss: 36.06, Std Loss: 36.06, Mean Reward: 0.25, Median Reward: 2.00, Std Reward: 13.30
Episode: 552, step: 9, Pop: 3/5, Epsilon: 0.10, Mean Loss: 45.71, Median Loss: 45.71, Std Loss: 45.71, Mean Reward: 2.17, Median Reward: 2.00, Std Reward: 104.00
Episode: 553, step: 9, Pop: 4/5, Epsilon: 0.10, Mean Loss: 42.04, Median Loss: 42.04, Std Loss: 42.04, Mean Reward: 3.22, Median Reward: 2.00, Std Reward: 183.40
Episode: 554, step: 9, Pop: 3/5, Epsilon: 0.10, Mean Loss: 35.18, Median Loss: 35.18, Std Loss: 35.18, Mean Reward: 0.27, Median Reward: 2.00, Std Reward: 18.00
Episode: 555, step: 9, Pop: 5/5, Epsilon: 0.10, Mean Loss: 35.76, Median Loss: 35.76, Std Loss: 35.76, Mean Reward: 4.77, Median Reward: 4.00, Std Reward: 319.90
